评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复的评论ID,具体的回复对象,回复给谁
7378120419746120482,说嘞俺河南都不好意思了,,0,2024-06-08 22:05:48,flying pig,https://www.douyin.com/user/MS4wLjABAAAAA8j2-9IQpVbgzh7RaDemPWBDIIbYiZoT5zfj5Lnc7vHNEbcjCaraJi0bEaBLQZIF,KKDDY5678,,7372416400692855591,7372469233759929088,香蕉君倒拔鲁智深
7399527760341631770,杭州很多人祖先都是河南人,,0,2024-08-05 13:46:55,liuxwww,https://www.douyin.com/user/MS4wLjABAAAA2rMXmrKVLIvOUxjXUixpj901XigwFfee6jeqaYlFhU0,liuseansis,,7372416400692855591,7372469233759929088,香蕉君倒拔鲁智深
7375025345088652032,老子与孙子,,0,2024-05-31 13:05:02,漯河市展兴农场草莓产业园,https://www.douyin.com/user/MS4wLjABAAAAG69X83uSd60BhsjknIFZblK50O4SMZ74xvD7qAwQ8AZICrKLdERaNw2KKt9VmZOn,dyrwqymikdko,,7372416400692855591,7372416400692855591,
7374700089401754418,但现实浪漫吗，都是无尽的心酸！,,0,2024-05-30 16:02:55,麒麟腰酸,https://www.douyin.com/user/MS4wLjABAAAAJ6qXEsSCbA_5jqU_AQCd5mipvAZbkDa8j4AlhiGISzA,,,7372416400692855591,7372416400692855591,
7373937580750160680,杭州真的真的太包容了，城市竟然还有这样的场景，是科研单位的试验田吗？？？,,0,2024-05-28 14:43:58,吃喝不吃辣✔,https://www.douyin.com/user/MS4wLjABAAAAxIS-pFnsNP9Sh09coc00_H1RFFJ1g4H_AXShmpRvAS_jUahqw6-kyQuvMPtQU3MB,budapeisi191,,7372416400692855591,7372416400692855591,
7373658503720403764,明年可能变成高楼大厦了,,0,2024-05-27 20:41:00,南飞雁M,https://www.douyin.com/user/MS4wLjABAAAAse1fchCKMzgvbtg8TOaIfajAp16Cxojcb2D6djhVBtA,,,7372416400692855591,7372416400692855591,
7373632393486336802,@,,0,2024-05-27 18:59:42,刘幸福🌸,https://www.douyin.com/user/MS4wLjABAAAAziFthd8h5tr9_TLikJs8IPkIcLRRjMQLLUGEO4i7HvtWdD8QYrjQ7Rc9D5CdbECM,96413574620,,7372416400692855591,7372416400692855591,
7373595868236481334,这里的麦田，价格可不滴,,0,2024-05-27 16:37:57,云景的鱼,https://www.douyin.com/user/MS4wLjABAAAAW5Cl7zkCyQur9qXobkQiSIzf5CaHJdwB79b-0DmuzbI,yunjingdeyu1,,7372416400692855591,7372416400692855591,
7373586205470343973,杭州可以种小麦吗？,,0,2024-05-27 16:00:27,ල᭄别໊闹ꦿ᭄࿐,https://www.douyin.com/user/MS4wLjABAAAArfL7f96Tk9lV-vel893_B0oVMv_i5I-Igi7Fx-8CElwjOxY3v44_JfB-Kb7mpU-b,63557578518,,7372416400692855591,7372416400692855591,
7373539917110625061,麦田守望者[捂脸],,0,2024-05-27 13:00:49,六月吹雪,https://www.douyin.com/user/MS4wLjABAAAAjsQ7ajffeZ0KsInQrtrMPFRDG1obLAkM3uDRdah-bbk,,,7372416400692855591,7372416400692855591,
7373500508449801000,我转发我的账号了，侵权如果在意请告知，我就撤下视频。,,0,2024-05-27 10:27:56,逸安居士,https://www.douyin.com/user/MS4wLjABAAAAz4-XZWYFqpDj6PJ9IZyn_Hnr5sbQFP4_0vqZoz9R-_I,,,7372416400692855591,7372416400692855591,
7373499867778548490,去年种的是油菜花一大片好好看,,0,2024-05-27 10:25:27,周周不喝粥🚩🚩🚩,https://www.douyin.com/user/MS4wLjABAAAAefnx9644VQfGqRtkDtIOQybUVY9XIYwiYUPn5uRX_R8,,,7372416400692855591,7372416400692855591,
7373256235855414050,[鼓掌],,0,2024-05-26 18:40:02,大海,https://www.douyin.com/user/MS4wLjABAAAA8olFihCIl_Q2Paj7jhHiLhrV3TRsLPKADBlaAqmT4Ys,,,7372416400692855591,7372416400692855591,
7373235665075159843,我家就在这[流泪],,0,2024-05-26 17:20:10,用户1298568631302,https://www.douyin.com/user/MS4wLjABAAAAy5qU5vO5rnrzQ_u_i93v_fXlmYTJuxlU-D1bvtebaCo,23007442852,,7372416400692855591,7372416400692855591,
7373230969053086501,真的吗,,0,2024-05-26 17:01:58,用户9536263195092,https://www.douyin.com/user/MS4wLjABAAAAS5BqVpTLFK1VPmVS5cFlgE5yzuaSzGzismYsIE0D4GsiRs-3QvBgaWHswMa8qKw8,31193657134,,7372416400692855591,7372416400692855591,
7373230270688445238,再拍一个河南郑州航空港区高铁站门前的麦田就绝了,,0,2024-05-26 16:59:15,人生如奇,https://www.douyin.com/user/MS4wLjABAAAAXnfdi7599-3UKBVQGQ4QFoE-X8ao45_GzXNrkB18N9b5ELvG8gr3Z_QSAVpphL_a,Samhealth,,7372416400692855591,7372416400692855591,
7373213873858151203,"@
！1:↖！",,0,2024-05-26 15:55:38,开心最重要,https://www.douyin.com/user/MS4wLjABAAAAJSWR3bd3ZNMFXUTsuiFPkperEGDVXrRCet7WaoTCpBY,,,7372416400692855591,7372416400692855591,
7373207021716767522,万丈高楼平地起，一麦一粒皆根基[暗中观察],,0,2024-05-26 15:29:03,51k,https://www.douyin.com/user/MS4wLjABAAAAThm8wgK2UGI5v77Q-3bzmSqIbLGyjskciYb4UyrF9kY,44458588680,,7372416400692855591,7372416400692855591,
7373202176628622091,爱抱抱脚皮王宝婷小红花家奥特曼[发怒][发怒][发怒],,0,2024-05-26 15:10:15,煜,https://www.douyin.com/user/MS4wLjABAAAA8UhwaT1D-DFvsRw3Ry993l4aX8OVkDpyraFNDdb_tew,yu9714145,,7372416400692855591,7372416400692855591,
7373200515536044840,@,,0,2024-05-26 15:03:46,用户7276653597564,https://www.douyin.com/user/MS4wLjABAAAAXI06VexgOwTY-vYVpvH4IP5RgAJFg-oAF5FPhZVYtjep5CgXvjcmZyzVxDF6vHSM,67775726091,,7372416400692855591,7372416400692855591,
7372445246162420517,就要种水稻了吧,,4,2024-05-24 14:12:56,闲者罗汉,https://www.douyin.com/user/MS4wLjABAAAAT9getDZPPj-yu8hNGd6z7dX77JrNCgsJBZlABgSW3O8,,,7372416400692855591,7372416400692855591,
7373196113395991323,[偷笑][偷笑][鼓掌][鼓掌],,0,2024-05-26 14:46:40,哇塞,https://www.douyin.com/user/MS4wLjABAAAAQ0aWrdc7RWb0UotaTx-Jh2BsoyyJKXQJOHLJKQybE7U3WAtpVgMU5bDVF64XSQwH,hqy0088,,7372416400692855591,7372445246162420517,闲者罗汉
7373189433741132595,部队的地吧,,2,2024-05-26 14:20:47,今朝风日好,https://www.douyin.com/user/MS4wLjABAAAAcON6advUXOmDtE8OCWZHD72aiuxrQZHtarn7Gwzjwr2AU-3j0eah029PTF7jI2t_,jzfrh,,7372416400692855591,7372416400692855591,
7373174976213861159,下次种水稻时可以去拍个,,0,2024-05-26 13:24:40,dreams梦,https://www.douyin.com/user/MS4wLjABAAAApSwOLOnGJnsp8wadEzqKfjuJlwSw0icguW-5njAxVPp-vgUA9JFkj52laIbNr0nE,zouchenxuan7,,7372416400692855591,7372416400692855591,
7373167963493106443,收完能上高速嘛[泣不成声][泣不成声][泣不成声],,0,2024-05-26 12:57:28,把手揣进裤兜,https://www.douyin.com/user/MS4wLjABAAAAlzSjgO4V3KR7S91r5_XfUW-x0PiUk6HnhENDa3Yr8POPHYto15LTUAcewz9UjpXI,26878864013,,7372416400692855591,7372416400692855591,
7373143557483758373,空港大桥这边还有没割的,,0,2024-05-26 11:22:44,长矛,https://www.douyin.com/user/MS4wLjABAAAAtwGm5eI2zoDHAILGTBBekS2-7RQwX1m6M5z1KKxWUj8,,,7372416400692855591,7372416400692855591,
7373133208508252965,这背景是假的吗？,,0,2024-05-26 10:42:34,康凌晖,https://www.douyin.com/user/MS4wLjABAAAAwxqrs57zPbG0mv-Nd1GHl7sJOI02Rm0trvo5aNDKeRI,,,7372416400692855591,7372416400692855591,
7373124539600388916,麦田打卡  应该去我们大河南   没见过的绝对让你震撼,,0,2024-05-26 10:09:00,地势坤,https://www.douyin.com/user/MS4wLjABAAAAzCRv6UwkuFPP-ASrqb_ppk-BrA8FSFpdofL8xIAM9Z4,,,7372416400692855591,7372416400692855591,
7373079978466591528,麦田那里没有啊，我老家有几亿亩,,0,2024-05-26 07:16:04,小徐先生,https://www.douyin.com/user/MS4wLjABAAAA0p_pJRNhArW_jyQnpJBJPMGHZH2qJinhXgKRcyvmx54,,,7372416400692855591,7372416400692855591,
7372981023976932105,良田盖高楼，没水的田，种水稻。好好的苗木退林掉，老板姓损失多少都不知道。[捂脸][捂脸][捂脸],,1,2024-05-26 00:52:12,萧山苗木,https://www.douyin.com/user/MS4wLjABAAAAgHu2DSSZCy7ZeEl-89_SEoNDlUP0ANe1XRBEhCsbdag,,,7372416400692855591,7372416400692855591,
7372924013512164146,[赞],,0,2024-05-25 21:10:48,哥到喀什转个圈,https://www.douyin.com/user/MS4wLjABAAAAV4Qjhq0tJQdCH4ZISyZqUt48E10K9wDJDCcJwfzKP78,,,7372416400692855591,7372416400692855591,
7372908508549907227,周日还有吗[捂脸],,0,2024-05-25 20:10:38,opee,https://www.douyin.com/user/MS4wLjABAAAAst5ErTfTZjHOIRuLIt5QI95kFY6VX2baMtTc9fcr8-Y,,,7372416400692855591,7372416400692855591,
7372894414073463567,豫杭真不是白叫的[捂脸],,0,2024-05-25 19:15:57,He`sfunny 他趣,https://www.douyin.com/user/MS4wLjABAAAAh-R1SJkm-qbuTFgwgKzoF7HIrcqpf8msP3-YV5bveTzYDj0PZoVRLIybn84kkwPP,79570713345,,7372416400692855591,7372416400692855591,
7372886417318200083,收完就不给上高速了[看],,0,2024-05-25 18:44:55,🌈陈先生,https://www.douyin.com/user/MS4wLjABAAAAOkCWuFPZqdSiIIwS94vUL8wri-p-DKtuIMvAzdxsTp5pSH-gWdZyyRQfuSusfAvs,Chen54052,,7372416400692855591,7372416400692855591,
7372774784779748148,社会底层的人，只能考体力劳动勉强维持生计，与精英阶层对比鲜明，,,1,2024-05-25 11:31:43,Love you forever  Li,https://www.douyin.com/user/MS4wLjABAAAAowVvD62UFi4mpKzF5YlVmm0K9js_bAKJHB8yrhMxwCw,Loveyouforev32,,7372416400692855591,7372416400692855591,
7372764806849430298,去河南才能拍出来农忙是什么感觉,,0,2024-05-25 10:52:59,1,https://www.douyin.com/user/MS4wLjABAAAAlcG3ytDVKxhjpgiz28IHRznuTCU3qpXzGPDAH2ins-k,,,7372416400692855591,7372416400692855591,
7372759195835401012,来河南 河南多[看][看],,0,2024-05-25 10:31:14,🌈初洛,https://www.douyin.com/user/MS4wLjABAAAAK3kGIFuZBi3cbZE9ftqnNH2KdvRrXyFY7N5WWGGgezs,,,7372416400692855591,7372416400692855591,
7372746780619866890,收完是不是不让收割机上高速,,0,2024-05-25 09:43:02,朱,https://www.douyin.com/user/MS4wLjABAAAAwBolJAI2-E9z9sidTvYBWiMTC880ppkT_BM8jCOtZaeuucY2rAIAxDiSYnWPHrAH,bai85864,,7372416400692855591,7372416400692855591,
7372735286982771494,割完这些收割机又走不掉[泪奔],,0,2024-05-25 08:58:31,夸啦夸啦,https://www.douyin.com/user/MS4wLjABAAAA3OyXfI_JJCOvA3r5AysukujMn0fXo6V7bYBhusEWXGt6VoRGrQRm925Et7nZ9DgJ,26870270726,,7372416400692855591,7372416400692855591,
7372730850007466764,这些土地会不会种满高楼大厦,,0,2024-05-25 08:41:14,星恒上5N,https://www.douyin.com/user/MS4wLjABAAAAu-56DJnJ5wJfGEVkLsCFbqOxKqlp3RQB9AW2c8q5yrI5biJX8oNOXiJPiDzB0F1y,97667974118,,7372416400692855591,7372416400692855591,
7372730582310306594,接着种向日葵。特别好看,,0,2024-05-25 08:40:12,稻米小百科,https://www.douyin.com/user/MS4wLjABAAAAg5eC1sf48D4mKUBA-lLYZUy2Q6TZHB_Uvanf5mcO91k,,,7372416400692855591,7372416400692855591,
7372727279128511243,这麦子一百一斤也不贵啊[捂脸]毕竟CBD种出来的,,0,2024-05-25 08:27:24,一罐百事可乐,https://www.douyin.com/user/MS4wLjABAAAAeHiFHKac5ZU7rFpqcBWeesNTOlIRALiQ8msqZ4sNqXs,,,7372416400692855591,7372416400692855591,
7372722056985543476,啊 上一个视频说这是北京 你们两个到底谁是盗的视频,,0,2024-05-25 08:07:11,sunne,https://www.douyin.com/user/MS4wLjABAAAAY8wgvm2riYrEKyVhrZMp6IHFXXJ6KktdfNuH633xFc8,1083438887HX,,7372416400692855591,7372416400692855591,
7372720597020017446,你问问农民浪漫吗[捂脸][捂脸][捂脸],,0,2024-05-25 08:01:30,在人间凑数的日子里,https://www.douyin.com/user/MS4wLjABAAAAKebWOVMbWM7SorOOhpOGVmBGCbGMFFLu3y1Dm1afUPnkD0-YLxMj4_r4hZPjN6Sf,yuanyang5814,,7372416400692855591,7372416400692855591,
7372713721582175003,这玩意哪里浪漫了，去安徽山东要多少又多少,,0,2024-05-25 07:34:49,朝矢,https://www.douyin.com/user/MS4wLjABAAAAWQP_BbHIwVVTa9CXqiRZo6efmIPTootvrQ82U6OtZsnM0AFaziqbDG8sAKZIVfKX,90631116972,,7372416400692855591,7372416400692855591,
7372625011004703499,还有，今天收了一点，还有很多,,0,2024-05-25 01:50:54,@（刘）@,https://www.douyin.com/user/MS4wLjABAAAA8HZM4j0obSY7OwAvV4fEZkEBCmet818SrWGFQggrACBsxnxqMjn1ECog8karMJ3t,82366452193,,7372416400692855591,7372416400692855591,
7372603450997736201,[赞]不错完美结合[666],,1,2024-05-25 00:26:55,赛亚人🔥,https://www.douyin.com/user/MS4wLjABAAAAbpFba0iB1DHGRr3sB7UAzjjp78AHtKiq84khI2bJD44,dyehg6lio1h4,,7372416400692855591,7372416400692855591,
7372592408397677352,浪漫吗？,,0,2024-05-24 23:44:02,梦里梦着梦中梦,https://www.douyin.com/user/MS4wLjABAAAAh5STMKe6u0i8GoHPSSUcPEGyQsyCrbuASKwBRsZ9_XA,,,7372416400692855591,7372416400692855591,
7372575179891180329,河南到处都是[捂脸],,0,2024-05-24 22:37:08,一股清流,https://www.douyin.com/user/MS4wLjABAAAALSrLc5vI_a0QkXeRlm4Vkf7BTNhiWf3C7AYCioKE43CL6Xh19Dsz9KOwwBpIbyub,61689505941,,7372416400692855591,7372416400692855591,
7372572000637731611,去钱塘去看看。麦子多的很,,0,2024-05-24 22:24:47,小铄蛋,https://www.douyin.com/user/MS4wLjABAAAAlPQ4MHeZOqsRuCN2LOZsQQMIDX1r2dvKzN4Ei7YZeUg,xms2629,,7372416400692855591,7372416400692855591,
7372561965148980007,[发呆]杭州也有麦田啊 不是大城市嘛[发呆],,0,2024-05-24 21:45:51,不会水的鱼,https://www.douyin.com/user/MS4wLjABAAAArUcNvGy29NGWF0WriH7-yFYLqYRL4FKt7uWNlbUoxZA,,,7372416400692855591,7372416400692855591,
7372559307004871464,收割机去了回不来[吐血],,0,2024-05-24 21:35:32,翟耀宗,https://www.douyin.com/user/MS4wLjABAAAAv7KzGRLO1bEEU_dIbJ6hb8OpQ1q5VI7uk-V5BLEm9X9u0tymBfwf82zO1ycLigLw,29709687244,,7372416400692855591,7372416400692855591,
7372550309586092819,哦，在大城市里边种这个玩意儿也不嫌，怕被污染了。,,0,2024-05-24 21:00:38,用户1370516214143,https://www.douyin.com/user/MS4wLjABAAAArN5nOUNmVdMAEPDSnbHxk5EKb4xuKVXHIWaKJvIRZHKuewvBMlE4ZiVnIH4ifqt7,47867485424,,7372416400692855591,7372416400692855591,
7372538838764389131,浙江省也种麦子？不是水稻吗？,,0,2024-05-24 20:16:08,寒涵,https://www.douyin.com/user/MS4wLjABAAAAliC_RDs7kgqszSh6kd1BaCaBQf1OmKXv6oS5lcTDk80T5RdYlkFxP-uAa4swKuUQ,hanhan34273,,7372416400692855591,7372416400692855591,
7372547698577539879,种有种，但主食是水稻。,,0,2024-05-24 20:50:30,f d,https://www.douyin.com/user/MS4wLjABAAAA2_L3HnIXla4iiSUKCAp4hlO2pq5kUKIS4-pN9W9zKig,,,7372416400692855591,7372538838764389131,寒涵
7372543972755145491,"然后收完麦子
收割机不叫上高速
回老家
这就尴尬了[捂脸]",,0,2024-05-24 20:36:02,夜来风雨声，花落知多少,https://www.douyin.com/user/MS4wLjABAAAAElYlzaDcwbRRFmUt-eQUqSs_ssfe-oObXvqIh04b96I,dydbv0bbcozt,,7372416400692855591,7372416400692855591,
7372541864765506367,收割机放行了吗？,,0,2024-05-24 20:27:53,爱的魔力,https://www.douyin.com/user/MS4wLjABAAAAiyxznaz7nKTCXq9ZlZLV6BYGjR66CsQqgEFNZEgUc7c,,,7372416400692855591,7372416400692855591,
7372485461958247195,杭州也种麦子？,,0,2024-05-24 16:49:00,蓝色的海88404,https://www.douyin.com/user/MS4wLjABAAAAJa6wsUY3XbouazBGaNZSGJhPfnKhEDM33NjT29HGlpI,,,7372416400692855591,7372416400692855591,
7372489262228374308,一季稻一季麦，或者一季油菜一季稻,,1,2024-05-24 17:03:43,江淮吴越,https://www.douyin.com/user/MS4wLjABAAAAb1KdXegFCvf3ON5pUGgpUT_Emo4Erj28bgNLjGAFI6E,,,7372416400692855591,7372485461958247195,蓝色的海88404
7372516880966615858,浙江，江苏这边有种的。,,2,2024-05-24 18:50:57,快狗慢猪,https://www.douyin.com/user/MS4wLjABAAAAOes41q1s4gTk0uscfqkiH9uSIkJ_lXahAHmrBZcB6Pc,,,7372416400692855591,7372485461958247195,蓝色的海88404
7372517168556819239,关键不合理啊，后面没有跟洒水车[尬笑],,0,2024-05-24 18:52:03,那     个     站,https://www.douyin.com/user/MS4wLjABAAAAFJqrZxFUHmn_v1VgTnE0TksXuMeljU6HaGRHHcMHcCc,wufawutian66,,7372416400692855591,7372485461958247195,蓝色的海88404
7372520683446977314,真乃豫杭也,,0,2024-05-24 19:05:42,温柔情话，蒋给你听！诚信互关,https://www.douyin.com/user/MS4wLjABAAAAdwdXyd350S_IliwtQY6vG1Ext_fiJ4UC9guecdgOx2FnJWZ2rfKOPVg6-fxfm-Eo,dy8n3mro144m,,7372416400692855591,7372489262228374308,江淮吴越
7372528342019457801,以前亚运村那块,,0,2024-05-24 19:35:23,Dream,https://www.douyin.com/user/MS4wLjABAAAAXAUSOCAIb1zBpi7l73HSHWhhEadego1UDESobBZ0PoM,,,7372416400692855591,7372485461958247195,蓝色的海88404
7372536539631190822,就是啊，现在没听说那些奇葩事了,,0,2024-05-24 20:07:12,蓝色的海88404,https://www.douyin.com/user/MS4wLjABAAAAJa6wsUY3XbouazBGaNZSGJhPfnKhEDM33NjT29HGlpI,,,7372416400692855591,7372517168556819239,那     个     站
7372534001540940582,反正杭州人都有理由,,4,2024-05-24 19:57:22,月球漫步,https://www.douyin.com/user/MS4wLjABAAAA9IUZgdyCgPgSt8PPc9oy2HDzqd4wSk6trQmYXKwu3fibizlYDd4iJugRsIsmMXx4,81377047370,,7372416400692855591,7372416400692855591,
7372532922904150836,亚运旋耕机收割的也是这个地吗？,,0,2024-05-24 19:53:12,嘦怹@嘦姕爱氼,https://www.douyin.com/user/MS4wLjABAAAANEEz8X0pQdOmP9wbWWZsg7k94siBebY70DBt3vDyLTukWC-RkQFTY4S07wIQgCUW,60569478487,,7372416400692855591,7372416400692855591,
7372515161422758675,杭州也种小麦！！！我一直以为长江以南全种水稻[捂脸][捂脸][捂脸],,0,2024-05-24 18:44:15,✔蓝色天空,https://www.douyin.com/user/MS4wLjABAAAA0j4hcAsQXPN8_6QNBp-6B2qIQ6oWp4Z17Iwll9vbdaP4fXGpE9OwUey96AVq9uWh,44924099965,,7372416400692855591,7372416400692855591,
7372514806039085887,前几天视频还去了的收割机回不来，不上上高速，去可以下高速,,1,2024-05-24 18:42:51,涙,https://www.douyin.com/user/MS4wLjABAAAABijG45JJWYlkJJzbQ3VPZgfPmfiUwtdRqit6F3mXEZw,,,7372416400692855591,7372416400692855591,
7372514253783270171,杭州种麦子是为了打卡，而我们河南种麦子是为了温饱。这就是差距,,0,2024-05-24 18:40:42,承接拆除 搬家 厂房,https://www.douyin.com/user/MS4wLjABAAAA7C5CD60VlHt0pkufrhumS4MInji9v27tVJhlON7eHLg,,,7372416400692855591,7372416400692855591,
7372513145716146944,收完能上高速吗？,,0,2024-05-24 18:36:27,高山流水长🇵🇸,https://www.douyin.com/user/MS4wLjABAAAAFxDCBJzt0jB3_6mxnhTf9PSTDWvT2jtnZPSigabgS48YiqtNc_LrlNkw0o5XXYNb,64365607602,,7372416400692855591,7372416400692855591,
7372511778977317695,拉麦的车也这么高大上[赞]。,,0,2024-05-24 18:31:08,金丽天春达,https://www.douyin.com/user/MS4wLjABAAAAyMC6CDxMztSIUk9qS1mVYshsC1LZUhAYPn_E92DoIvhtCEfPlnL7m2CZO-dlHeq7,43428496056,,7372416400692855591,7372416400692855591,
7372506813977510695,后面的车有点像装粪车，前面都挺好,,0,2024-05-24 18:11:51,STP.020餐饮,https://www.douyin.com/user/MS4wLjABAAAAakX6Ip0pShx4xoy6Xtcg0gU2Dc5pJIshf-LM9ZxZ_28,ZGH020,,7372416400692855591,7372416400692855591,
7372505936353919759,我就在对面楼上,,1,2024-05-24 18:08:30,风轻云淡,https://www.douyin.com/user/MS4wLjABAAAAu4Jo9R73htMo76Frtt-ghnDreP5bvDsE6d6hcKsSriM,w95.8.23,,7372416400692855591,7372416400692855591,
7372505570681996070,杭州热情，不会不给回家吧[捂脸],,0,2024-05-24 18:07:04,九菜合子Y,https://www.douyin.com/user/MS4wLjABAAAAnptZN_mwKa7nmO9Ye-mmWEl2iQmW86P-GIxR7McBc9k,,,7372416400692855591,7372416400692855591,
7372505159694304050,然后回不去了,,0,2024-05-24 18:05:27,童年大叔,https://www.douyin.com/user/MS4wLjABAAAAaiNiA8-OstbtVd6zQ3jpcaP_1sOCDsAmSnfwQ2I-NLOnWVY3b3rquzq0fh6HmkQM,68211050525,,7372416400692855591,7372416400692855591,
7372500889002787647,来我们苏北，[呲牙],,0,2024-05-24 17:48:51,o是‘幽灵’,https://www.douyin.com/user/MS4wLjABAAAAp2BrLiez3gEBGQsBzOcEVsJWmlpt6Nep-R_qECW1OJ4,,,7372416400692855591,7372416400692855591,
7372496323767288615,大杭州果然名不虚传[赞][赞][赞],,0,2024-05-24 17:31:09,一九八五,https://www.douyin.com/user/MS4wLjABAAAAtxHHERqjMcN6T-8FIc-AD2Eo-mkl7nkxyogIhPmbecw,linzeping455,,7372416400692855591,7372416400692855591,
7372483271206667048,还可以种水稻,,0,2024-05-24 16:40:31,哈尼,https://www.douyin.com/user/MS4wLjABAAAAd35Ail6N9FQr4bXYTK9X7TCc770dThbNhOlip9XEnwDYHnBbrDtFNmXrH1_IqSex,hani56563,,7372416400692855591,7372416400692855591,
7372475742204216102,还有吗,,0,2024-05-24 16:11:17,雾都缓慢,https://www.douyin.com/user/MS4wLjABAAAA0NaOMA00tI9v-97np557FY6MloeGFZ3U3gMLB3oAZ8cfmwVpWEWLmakDyh8sL0ZK,dyl5zcebuny9,,7372416400692855591,7372416400692855591,
7372474814932960015,别怕，马上水稻就可以种了[捂脸][捂脸],,0,2024-05-24 16:07:44,辉的Vlog,https://www.douyin.com/user/MS4wLjABAAAAzOFxdXIRFBfBsnp5FTDJr2ZpJ8Twz7uJKc16vgQrG6g,cch1987,,7372416400692855591,7372416400692855591,
7372473030234817331,这浪漫么？,,0,2024-05-24 16:00:46,📷✨,https://www.douyin.com/user/MS4wLjABAAAAYhezP3G-YOBtUhtZOArDNKBXUjZZHYZNUqhp7HynS0c,,,7372416400692855591,7372416400692855591,
7372472154731840283,不是萧山么,,0,2024-05-24 15:57:21,一切如愿,https://www.douyin.com/user/MS4wLjABAAAA3rwpamagbAHF3b_mi7dxIr_ojUt9gxrYMrW4kwpu2co,sx6vhbb,,7372416400692855591,7372416400692855591,
7372457999597765391,是 垮垮一顿收完了然后回不去了 [抠鼻],,0,2024-05-24 15:55:23,合适,https://www.douyin.com/user/MS4wLjABAAAACw7oSAeoLqlkaVrcugSm5jnbrXu6v2wJVSlAfSILxTOC9npHXftsF4aSgPJHp2K1,HeShi_Lin,,7372416400692855591,7372416400692855591,
7372455172331209510,能上高速吗[捂脸],,1,2024-05-24 14:51:28,阚疃家电商城,https://www.douyin.com/user/MS4wLjABAAAAJuKtPb2Gf5DrSkXszDyGhzEk6maaJ4NZKY_w93UVixo,,,7372416400692855591,7372416400692855591,
7373314134815884082,希望国人少点夹带英语！以前都是叫“商业中心”，为什么非要英语简写CBD呢！最可笑的是欧美人不用CBD这词汇的，你跟他们说他们都不知道你在说什么！希望国人多点文化自信，不要夹带英语了！你叫那些学习中文的外国人怎么想啊！,,0,2024-05-26 22:24:39,月金夆,https://www.douyin.com/user/MS4wLjABAAAAxQa4k5IjrcdHh_I9pVyILY3xKNeXaqLoEeTC4lXtUABJwTrZ5kyaDNoPCZlziedE,66233103615,,7372416400692855591,7372416400692855591,
7373161337340003098,杭州开发房地产不知道糟蹋了多少良田耕地,,0,2024-05-26 12:31:44,举杯敬沧海,https://www.douyin.com/user/MS4wLjABAAAApQ5jSPRMmEsJe5aCF-CalP51IVP4MWFuI4y_S8BKNBcn1Pn19vc7cTpmztHyo9v6,YJHWDS,,7372416400692855591,7372416400692855591,
7373115545691259702,哪里浪漫？ 能累死人还打卡？,,0,2024-05-26 09:34:05,用户8288538314271,https://www.douyin.com/user/MS4wLjABAAAAcB7os9SXWJYjBlCHJmBct1I4r6hCujGKTJDQe5jPwXA,36474461671,,7372416400692855591,7372416400692855591,
7373113253956092711,真浪漫这种感觉[比心][比心][比心],,0,2024-05-26 09:25:10,用户2580855099682,https://www.douyin.com/user/MS4wLjABAAAAroqXQ3Q-fa8kJghhZKbIylboFQ3SreESQHugWqRaY8YD36xrdk27MbX4ssLjTT8G,64297006526,,7372416400692855591,7372416400692855591,
7373098764741182246,河南的麦子没有一点浪漫，只有农民的苦难，看不出来幸福,,0,2024-05-26 08:28:56,吃瓢虫的蚂蚁,https://www.douyin.com/user/MS4wLjABAAAAJPb2g2zAh0-06G8hpkkoD6zsmKktn2wwOOy9xmpEm88,ABC_999,,7372416400692855591,7372416400692855591,
